Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status,rainfall,label,Soil_Type,Crop1,Crop2,Crop3
54:53.4,2.0,26.82009447,24.38588466,18.74533826,61.79690918,579.2751276,7.125577795,31.3836675,19.36959724,31.1741092,46.13168425,1.457964643,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,10.91996718,19.80587766,23.37766825,47.16525286,222.9290595,7.160589958,40.78927104,15.46684746,22.06536562,20.29459093,1.626553102,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,21.31436969,19.94417026,16.41168662,44.24012184,252.3199747,6.535025137,30.90988683,48.81374076,22.97032264,35.48730605,0.311664829,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,24.52177252,18.84437239,17.17580861,44.52481499,325.9287406,7.070861627,39.01263793,34.92921207,31.96784536,31.80050703,1.34063784,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,39.07690187,21.13031871,18.77007914,65.41246464,336.3048217,5.704228094,44.87451501,40.76293569,20.76834102,29.97999181,0.681696806,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,15.63104094,26.10031028,22.66633041,54.89752146,483.9491865,6.045853506,29.76626,24.45651761,16.69068539,24.25805025,0.186146924,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,23.35080615,22.63569602,21.15403788,41.12948722,643.1386511,5.987400871,11.6765587,45.84168063,16.20220287,40.55352381,1.916653598,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,25.43172376,25.00592937,15.15866267,60.49345062,782.2047554,5.788053183,21.51896402,15.00162486,15.66340323,40.72133368,0.845882594,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,31.34284275,29.37136261,20.04088364,46.54865222,912.6424432,6.830049112,44.69230761,21.73856245,33.90908016,29.61667604,1.28682161,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,13.30501387,26.66816832,20.45362105,66.72090906,757.6636154,6.433114473,17.33398359,26.35425746,25.77166903,35.39272704,1.509219029,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,28.42998377,28.0313024,19.82184489,46.92494327,404.990749,6.748421219,34.34110484,10.41802491,48.28567197,44.66392586,1.754677383,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,35.184369,29.5859166,23.96053472,49.20979621,692.4388837,7.15427511,22.05664377,32.26369301,29.01041872,23.82978814,0.027650473,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,39.32560594,29.01241412,15.78722316,68.10215695,471.86428,5.727620677,33.45490707,21.84643153,18.43232027,38.69233371,0.15981111,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,39.04610993,20.97114648,22.08504392,52.82168414,304.0509618,5.663303622,34.29641257,17.64540079,31.90611543,33.20785684,0.882024763,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,24.41340257,28.58234392,24.23527345,63.00545862,496.7033874,5.696281816,17.5503581,47.4140626,49.41730207,28.34702033,1.743067367,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,16.30248604,20.96516021,18.18653419,52.1138661,950.3544521,7.378157385,32.90307588,44.72534307,32.14814798,31.29270849,0.097088494,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,16.96558959,24.45107319,24.47969105,46.2635061,243.1657255,7.037359884,24.31522374,39.78129181,15.85715884,46.31436,0.635037647,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,29.12375692,24.03647604,18.12241824,56.61655238,430.6587254,6.835534969,19.967754,32.49264451,13.7864169,47.0023293,0.590140727,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,36.55968967,27.7900117,16.60906459,48.73347567,837.1419006,6.433610577,30.98756718,42.91751648,28.06653108,29.16759008,0.20054889,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,36.12706114,24.78079488,16.63067976,53.89292688,924.2845518,5.826437352,11.34816465,22.934595,45.7778222,32.26210665,1.906177881,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,38.16735815,27.7317158,16.04855995,44.56776134,684.9209848,5.636858534,45.23275845,43.83585704,19.87319772,37.80113833,1.969269032,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,27.17483308,28.38067178,22.61602756,42.63749535,412.5971169,6.75296875,24.35403343,16.14019525,16.09535446,22.90849728,1.591545365,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,35.73163469,22.12131073,21.66165078,48.00201114,494.2304489,6.409476711,27.35495783,49.9807,22.71264192,30.97830436,1.894862718,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,33.2998783,27.10438815,18.19744111,59.98927581,386.2756033,6.176816813,44.8341118,19.45668843,44.53905314,30.65193712,1.413714476,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,34.93955,19.03336695,17.21026209,67.11874627,977.2010149,7.074813289,12.78397685,48.65389258,39.45297417,35.36610604,1.907334578,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,30.03547517,27.77047614,21.03815978,52.10907463,843.577641,7.247534002,20.9297935,36.55128335,31.49532984,26.85992554,0.915478512,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,38.62817761,22.72070231,18.79774721,61.06181764,714.5955124,6.362763815,34.86744248,43.81002883,37.10898314,44.5488462,1.126982392,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,13.56330866,29.05103164,16.09045473,54.94960073,833.1512381,6.958054997,15.95659188,37.37489719,33.78822078,20.20441127,1.397854098,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,34.27055556,27.87189702,21.35120041,47.8232339,625.2197595,5.984836894,20.25094847,21.46301736,18.74143181,23.42807113,0.478535582,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,11.82798785,25.54449026,18.2192213,57.94894032,737.9829308,7.398624242,43.18975837,30.99139109,23.86744525,46.74263643,1.893981138,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,37.40855418,26.90504796,17.56230487,61.93781291,664.9196488,6.679013413,23.05623126,24.76854295,25.84674697,46.62237572,1.209784347,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,17.44761791,21.37316535,21.20414458,47.44257632,247.8523365,6.807640752,30.160037,32.47576524,34.00167914,32.52436196,0.169798478,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,18.31051881,29.96776591,23.60394725,59.30859472,624.2670587,5.540029545,44.09386057,27.96014048,23.49186672,20.98051636,1.26760124,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,21.8342184,21.6395375,19.12845331,69.27549134,580.5304328,5.695262608,27.34492321,47.54870249,13.20225539,37.38363576,1.511349908,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,15.9099463,25.91056979,24.04474008,49.21474703,203.6864759,6.087579491,48.23650415,40.59410831,10.40538195,31.51414235,1.766865276,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,29.49354023,25.17730594,15.98581577,58.33261309,845.7393615,7.291873659,15.33604708,40.7601557,17.56469331,29.36295416,1.515567146,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,35.32706597,22.97811262,24.35832376,67.9453072,466.5418786,5.892049202,24.65739103,27.72196623,44.10478784,20.34080055,1.870950923,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,28.27655715,26.89896584,24.84589338,62.27847024,414.9613839,6.910834411,14.30988953,23.39222357,14.28995734,42.92961992,0.596205676,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,24.44405052,23.89024901,24.80797801,44.86471141,452.9214248,6.485499316,40.32160686,44.32726228,33.73972722,26.34181946,0.217182934,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,11.84437883,26.76889568,23.82701434,57.01616129,905.2660512,6.931297413,19.92891226,32.7984909,29.79047255,20.0478971,1.037618794,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,11.66384664,18.59020758,24.38629513,63.09588382,532.5253473,6.689932563,14.72066296,13.71382199,14.54178485,32.10562563,0.308877929,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,25.41931575,23.41023393,19.01421724,46.37495784,838.2401968,6.308960342,21.017868,43.6588916,24.67713607,32.24419273,0.684478376,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,31.26458871,19.23046255,17.54060745,50.84027774,272.1115899,6.377316178,39.00536334,33.59593911,15.78524628,41.20561681,1.153929482,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,34.35109143,28.1908569,23.14356358,69.16711751,257.7155023,6.448558599,29.24960709,28.69863715,43.12594694,34.565288,1.212042042,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,10.37077341,27.84886203,21.07671281,41.8919346,327.2426384,7.32607277,41.96315111,27.40806597,14.84581342,37.16888634,0.513349182,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,15.77815273,20.48696409,20.8784765,49.87358952,238.4936074,6.159187876,16.0535968,19.04396915,26.13637894,34.41278063,1.99611588,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,34.26138727,22.40111128,17.70025342,57.36889405,658.8598321,7.206510697,21.44826244,38.89187209,30.71043285,42.6014151,0.524109142,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,26.10768572,19.24203486,24.22386789,66.26209202,329.1792317,5.868329884,47.45423949,10.03328888,26.76795264,48.7757482,0.156204485,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,10.47210818,26.73907978,18.00813564,50.54572004,209.9340276,7.223560074,42.84675884,23.5323082,39.58513762,31.68198944,0.940749287,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,28.12488785,24.39895444,16.67947359,68.73492144,741.9890071,7.057734405,29.71950787,31.01138158,15.9049378,37.29848983,0.576116037,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,27.22258042,22.53699292,19.25604713,64.72095532,792.5059639,7.495422304,48.75636697,22.34277798,43.2387379,49.60710178,1.994369757,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,31.35358453,23.56344814,24.93001029,52.44383881,991.7838881,6.845944274,23.87816805,10.94690209,41.74279153,46.52226101,0.629007408,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,15.95774153,21.24435059,19.15935307,64.75454384,902.4843449,7.03491156,22.56938522,40.47700215,15.2786969,24.43804231,0.643386103,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,34.12760153,27.39066579,23.24685603,46.86830729,564.1289892,7.373523771,21.59653813,42.65876346,49.22124314,21.28701883,1.124392716,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,30.76752944,24.29777666,21.46110616,68.50203408,538.4090712,6.920441742,32.53047238,48.6530928,46.8116693,36.05579999,0.322931067,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,14.8304088,23.38846475,21.71407145,45.95113572,640.7455976,7.158020442,25.7944927,32.63561503,19.19774611,37.19257363,0.411562378,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,25.41233734,20.5642347,20.35172588,51.4071993,646.1195847,6.260367017,47.22295925,24.31044207,16.89325628,29.31186247,0.983582113,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,28.99714297,22.32918547,22.57274915,46.11968919,974.543835,7.182934702,16.47376007,25.66737307,15.81161899,39.65783325,0.142189748,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,13.98800721,22.59184209,19.78772142,66.26695476,513.7636789,7.042409196,22.77821438,30.41328064,46.0810046,35.87726055,1.704002594,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,30.16832971,29.00676279,18.64669121,40.64277843,311.0614076,6.520078473,19.0573376,15.44849895,17.02619444,25.95004014,0.713464031,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,33.43887313,21.43383983,18.94642937,41.18578366,481.7711133,6.598867374,10.76660729,37.14941,32.33601656,46.64181466,1.184210767,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,15.5884611,20.81315842,19.32896046,51.41674202,838.5817158,7.370079028,49.45289082,28.22564711,26.05427278,22.07267356,0.566506042,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,16.06471322,24.35216976,19.16659698,40.85338302,373.9174178,7.080402306,20.32823305,13.64202967,45.63844522,28.3385427,1.216067339,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,25.92233796,25.87399572,22.16207172,68.54660539,925.0319277,5.942128194,13.78563753,16.13277452,31.01440433,24.82459424,1.056753,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,18.78747757,25.6947082,23.26695155,67.82143591,549.2840906,5.567943289,23.86560243,25.01188515,37.43918968,35.03615268,0.080119393,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,17.59843908,28.69144274,17.87581238,41.08530287,411.6364608,6.092363075,39.09453395,26.93215394,43.33934204,22.81295587,1.189742774,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,37.96935395,23.85028028,22.57369247,45.09756552,915.1700435,6.765134356,10.32977171,28.81212407,40.91036896,47.70490556,0.85435897,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,39.27096338,23.90135211,20.45088859,42.0214733,604.2202736,5.974021808,14.74326147,30.28049052,29.20386487,33.27722458,0.574470766,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,39.47142973,27.51228804,15.61283742,47.88003402,373.7450699,7.253876177,21.02956611,41.22518084,21.21566107,22.74799633,1.602747922,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,36.2498431,21.37936918,16.63756834,42.56016449,812.7305804,6.264057172,45.63561619,39.08107661,16.7938106,35.52084263,0.192994678,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,11.28662808,18.77016944,18.91345802,68.15467108,361.398498,6.087428707,32.70784745,48.88299696,49.23985766,32.66104973,1.379489279,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,19.12039761,28.48926412,18.21806413,52.67727401,218.3977761,6.930487149,42.36569836,39.1572471,19.04458981,24.69651483,1.426813744,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,11.02918299,25.63556858,24.75396282,58.29578813,856.5252645,6.088720745,30.74475228,41.75041375,36.84011661,44.86702257,0.378188076,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,25.69444988,18.8818536,21.12793277,43.44541038,874.1451048,7.408425755,23.83226557,43.20560786,30.02340604,47.85266787,1.099241139,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,38.11879129,19.09822006,22.92226921,53.38938363,566.7152651,7.099624506,44.20297648,12.29967684,45.52656915,21.56805982,1.879604259,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,13.11249782,29.78890873,23.81125767,41.78461283,366.6693327,6.424536901,37.70132165,49.97641631,10.44032435,28.90327687,0.413783999,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,34.76053596,28.51280941,22.86284977,49.14202089,227.3505267,7.195829437,30.13415567,40.87890479,30.98698106,40.74077506,0.953817258,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,34.41753861,29.40545208,23.73571154,69.23538702,625.1472084,5.656725377,23.63942759,24.43540611,49.29162429,49.78497556,0.095209499,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,23.33988983,24.6999043,24.79546875,46.3065624,925.6225739,6.827433081,31.58545756,31.69004027,29.76758431,21.01791349,0.083605249,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,30.39024146,28.10065315,23.89043827,41.3684821,209.542369,5.693779404,28.90693569,35.90772573,30.81301258,41.61591302,1.211894614,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,18.86621618,25.60416037,23.64157259,57.37937524,839.0471824,6.064985754,10.83126777,15.61600079,41.07091155,20.43295225,0.827233647,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,31.90676042,18.12058211,22.84980126,68.91920797,689.9370441,6.352590162,18.28591791,17.57598074,41.25418764,40.87474434,0.159802181,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,38.35078871,23.10225575,24.9490058,51.65778909,863.4829619,7.184161045,25.14241191,49.39984743,18.81037855,26.08209363,0.640165252,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,31.29316216,29.26296544,16.37660005,67.90181861,369.6975895,5.657508091,24.98932962,41.05281474,13.64180445,26.29492897,0.458002823,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,14.73250368,28.1905399,24.65134268,53.8624363,716.7591808,7.009687428,12.78409265,23.52534582,30.00716089,45.61028142,1.331371237,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,28.48894958,21.56956215,23.17081816,46.93427093,336.3566807,7.164521696,34.51024652,40.2668613,14.23202974,37.71135736,1.303230711,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,38.15865761,18.93494504,15.62523963,54.73299412,305.7832098,6.107192397,29.28938626,45.49180638,22.16600619,20.43960223,1.209413533,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,23.07181568,29.81092,16.85273037,41.6559529,955.5091383,5.783262621,42.56395825,32.16325943,36.979223,23.92555902,0.974352679,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,12.55947753,21.43127725,20.15639057,64.29479195,329.4769742,5.757476275,48.03791987,26.48163558,45.1962255,28.85621999,1.126305784,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,25.94447491,18.14434357,22.20320746,61.28860761,937.4542624,6.087086516,22.02841257,24.12663839,26.75012574,29.31592603,0.214654072,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,14.38310405,25.10939517,21.58620622,41.19357529,235.0556025,6.050556927,11.71462655,39.10636848,18.75816988,47.14045221,0.958589319,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,29.7596361,28.65518263,21.41696213,64.06023862,587.5597623,6.282474666,48.20384502,11.56561325,19.28153083,46.6229082,1.382446825,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,26.06722094,29.55132798,20.06581605,47.60921818,430.0082818,6.795018346,12.20269393,12.71374805,41.62183361,42.48680824,1.974770985,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,20.61207743,27.70488993,18.55853291,66.36183898,336.9069972,6.918504011,14.28126164,10.47828491,48.49975282,44.42011168,0.617944623,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,19.79979123,29.1160162,15.51377479,68.22840976,822.8018483,7.224027551,46.19337258,22.09577964,18.35759323,46.01487221,1.921826567,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,38.79870254,24.82128436,19.45277854,48.2225771,870.5439518,5.615847877,11.35428484,13.79869976,15.54365941,42.97336091,0.69124165,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,15.28798151,23.86383307,17.31462232,52.01363936,590.1276827,7.436638712,15.16718813,19.93528797,20.93910108,41.57447368,1.800706364,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,26.87314784,21.18922062,16.25952459,61.4708804,815.8876426,5.622661568,20.97239321,12.67218371,25.1242295,31.72321961,1.575505541,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,38.51827917,18.77660745,23.23972258,52.87657435,934.3162626,6.652806915,23.37261853,10.24046667,19.44194207,41.08838236,1.00448287,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,34.34274446,22.00292849,16.20413291,44.11662785,727.9872546,5.660619941,35.09890715,49.13666205,18.16241426,34.78437789,0.472649184,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,20.93653372,24.49075641,23.83424033,41.55901337,497.7693929,6.866454265,11.28905973,37.63002138,40.48720268,46.81132399,0.677026942,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,14.50446379,20.64922591,15.19373189,57.14519189,770.1755164,6.865545836,24.85327017,14.7089261,46.06123619,21.32855788,0.832925213,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,30.13392938,26.40629845,16.45946114,56.68455678,273.0597227,5.875493734,22.54700213,45.80172478,10.69180533,29.222679,0.197536856,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,34.63747993,26.7373653,18.79481135,69.32154335,675.8503669,6.477156305,41.71971489,35.31248723,43.90430008,46.60224282,1.337310035,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.4,2.0,28.25440942,25.88920848,15.14757151,56.17522885,762.7378851,6.587476749,24.40684834,26.08695703,23.80022998,29.24851827,0.544408466,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.4,2.0,21.43901821,28.13330626,21.29780303,44.45734368,934.4721448,6.842711274,42.5016821,14.86713417,14.45506322,36.15892322,1.804994875,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
